date,score,media_weight
2016-06-07,-1.0,-0.9416514717374317
2016-06-08,0.0,0.0
2016-06-09,0.0,0.0
2016-06-10,0.0,0.0
2016-06-11,0.0,0.0
2016-06-12,1.0,0.8345210653055344
2016-06-13,0.0,0.0
2016-06-14,1.0,0.8345210653055344
2016-06-15,1.0,0.8345210653055344
2016-06-16,1.0,0.8277084757347914
2016-06-17,1.0,2.0874444929677485
2016-06-18,0.0,0.0
2016-06-19,0.0,0.0
2016-06-20,-1.0,-2.34468884688734
2016-06-21,1.0,1.683241527859117
2016-06-22,1.0,0.8345210653055344
2016-06-23,0.0,-0.15160240026998606
2016-06-24,1.0,0.8345210653055344
2016-06-25,1.0,1.8759948664534698
2016-06-26,0.0,0.0
2016-06-27,0.0,0.0
2016-06-28,0.0,0.0
2016-06-29,0.0,-0.2512976228941579
2016-06-30,0.0,0.09219501826621901
2016-07-01,0.0,-1.446227383727384
2016-07-02,1.0,0.8934410912828178
2016-07-03,0.0,0.0
2016-07-04,1.0,1.0414738011479354
2016-07-05,1.0,0.8345210653055344
2016-07-06,0.0,0.0
2016-07-07,0.0,0.0
2016-07-08,1.0,2.088370852116044
2016-07-09,1.0,0.8345210653055344
2016-07-10,1.0,0.8345210653055344
2016-07-11,1.0,1.6690421306110688
2016-07-12,0.0,-0.6117063184218496
2016-07-13,1.0,0.8345210653055344
2016-07-14,1.0,0.8345210653055344
2016-07-15,1.0,0.9028312788906009
2016-07-16,0.0,0.0
2016-07-17,0.0,0.0
2016-07-18,-1.0,-0.7975536674122793
2016-07-19,0.0,0.0
2016-07-20,0.0,0.0
2016-07-21,0.0,0.0
2016-07-22,0.0,0.0
2016-07-23,0.0,-0.9416514717374317
2016-07-24,1.0,0.8345210653055344
2016-07-25,0.0,0.0
2016-07-26,-1.0,-1.446227383727384
2016-07-27,-1.0,-2.34468884688734
2016-07-28,1.0,0.8345210653055344
2016-07-29,0.0,0.0
2016-07-30,0.0,0.0
2016-07-31,0.0,0.0
2016-08-01,0.0,0.14301233798797963
2016-08-02,1.0,1.5680041897054229
2016-08-03,0.0,0.0
2016-08-04,0.0,0.0
2016-08-05,1.0,1.8436470744315434
2016-08-06,0.0,0.0
2016-08-07,0.0,0.0
2016-08-08,0.0,0.0
2016-08-09,1.0,0.8345210653055344
2016-08-10,0.0,0.14301233798797963
2016-08-11,-1.0,-2.3675530990748386
2016-08-12,1.0,2.012814313346228
2016-08-13,1.0,1.0783184838417395
2016-08-14,0.0,0.0
2016-08-15,0.0,0.0
2016-08-16,1.0,3.7519897329069396
2016-08-17,0.0,-0.4047535825794486
2016-08-18,0.0,0.0
2016-08-19,0.0,0.0
2016-08-20,0.0,0.0
2016-08-21,0.0,0.0
2016-08-22,0.0,0.0
2016-08-23,0.0,0.0
2016-08-24,0.0,0.0
2016-08-25,0.0,0.0
2016-08-26,0.0,0.0
2016-08-27,0.0,0.0
2016-08-28,0.0,0.0
2016-08-29,1.0,1.8204260381541282
2016-08-30,1.0,0.9269849468713105
2016-08-31,-1.0,-1.0511770874733641
2016-09-01,1.0,2.747360614452808
2016-09-02,0.0,0.0
2016-09-03,-1.0,-0.9416514717374317
2016-09-04,0.0,0.0
2016-09-05,0.0,0.0
2016-09-06,0.0,0.0
2016-09-07,1.0,0.8277084757347914
2016-09-08,0.0,0.0
2016-09-09,1.0,0.2699018114130872
2016-09-10,0.0,0.0
2016-09-11,0.0,0.0
2016-09-12,1.0,0.8934410912828178
2016-09-13,0.0,-0.6117063184218496
2016-09-14,1.0,0.8345210653055344
2016-09-15,1.0,0.8345210653055344
2016-09-16,1.0,0.9028312788906009
2016-09-17,0.0,0.0
2016-09-18,1.0,0.8934410912828178
2016-09-19,0.0,0.0
2016-09-20,1.0,1.3835596221959858
2016-09-21,0.0,0.0
2016-09-22,0.0,-0.3380007269941787
2016-09-23,-1.0,-1.446227383727384
2016-09-24,1.0,1.0783184838417395
2016-09-25,0.0,0.0
2016-09-26,0.0,0.0
2016-09-27,0.0,0.0
2016-09-28,0.0,0.0
2016-09-29,0.0,0.0
2016-09-30,0.0,0.0
2016-10-01,0.0,0.0
2016-10-02,0.0,0.0
2016-10-03,0.0,0.0
2016-10-04,1.0,1.0414738011479354
2016-10-05,0.0,0.0
2016-10-06,0.0,0.0
2016-10-07,0.0,-0.18639832672419265
2016-10-08,0.0,0.0
2016-10-09,0.0,0.0
2016-10-10,0.0,0.0
2016-10-11,0.0,0.0
2016-10-12,0.0,0.0
2016-10-13,0.0,0.0
2016-10-14,0.0,-0.3344310365893103
2016-10-15,0.0,0.0
2016-10-16,0.0,0.0
2016-10-17,0.0,0.0
2016-10-18,1.0,0.8345210653055344
2016-10-19,-1.0,-0.9416514717374317
2016-10-20,1.0,1.436580995031188
2016-10-21,1.0,0.8934410912828178
2016-10-22,0.0,0.0
2016-10-23,0.0,0.0
2016-10-24,0.0,0.0
2016-10-25,0.0,0.0
2016-10-26,1.0,1.0463169642857142
2016-10-27,0.0,0.0
2016-10-28,0.0,0.0
2016-10-29,0.0,0.0
2016-10-30,1.0,0.44190815045855414
2016-10-31,0.0,-0.2741713529691998
2016-11-01,0.0,0.0
2016-11-02,0.0,0.0
2016-11-03,1.0,0.15850346782798552
2016-11-04,0.0,0.0
2016-11-05,0.0,0.0
2016-11-06,1.0,2.387004442925495
2016-11-07,0.0,0.0
2016-11-08,0.0,-0.2019052276997062
2016-11-09,0.0,0.0
2016-11-10,0.0,0.0
2016-11-11,1.0,2.553228170939456
2016-11-12,1.0,2.082947602295871
2016-11-13,-1.0,-0.8276199977475349
2016-11-14,1.0,0.9779117159436308
2016-11-15,0.0,0.041892190836498866
2016-11-16,1.0,0.9028312788906009
2016-11-17,1.0,1.7305397546253922
2016-11-18,0.0,0.0
2016-11-19,-1.0,-0.7975536674122793
2016-11-20,1.0,0.8934410912828178
2016-11-21,-1.0,-0.7975536674122793
2016-11-22,1.0,-0.9631209220250319
2016-11-23,0.0,-0.15160240026998606
2016-11-24,0.0,0.0
2016-11-25,0.0,0.0
2016-11-26,0.0,0.0
2016-11-27,0.0,0.0
2016-11-28,1.0,1.009126009126009
2016-11-29,1.0,0.8345210653055344
2016-11-30,1.0,0.8345210653055344
2016-12-01,0.0,0.0
2016-12-02,-1.0,-2.4323508493029045
2016-12-03,1.0,0.8345210653055344
2016-12-04,0.0,0.0
2016-12-05,1.0,0.8345210653055344
2016-12-06,1.0,0.8345210653055344
2016-12-07,1.0,1.7373523441961352
2016-12-08,0.0,0.0
2016-12-09,1.0,0.9028312788906009
2016-12-10,1.0,0.22281474688368474
2016-12-11,0.0,0.0
2016-12-12,0.0,0.0
2016-12-13,0.0,0.0
2016-12-14,-1.0,-1.8833029434748634
2016-12-15,0.0,-0.7985456324497421
2016-12-16,1.0,0.4746654966090006
2016-12-17,1.0,0.8345210653055344
2016-12-18,0.0,0.0
2016-12-19,0.0,0.0
2016-12-20,1.0,2.2732482446749653
2016-12-21,1.0,-0.2512976228941579
2016-12-22,0.0,0.0
2016-12-23,0.0,0.0
2016-12-24,0.0,0.0
2016-12-25,1.0,1.0414738011479354
2016-12-26,0.0,0.0
2016-12-27,0.0,0.0
2016-12-28,0.0,0.0
2016-12-29,0.0,0.0
2016-12-30,-1.0,-1.446227383727384
2016-12-31,0.0,0.0
2017-01-01,0.0,0.0
2017-01-02,-1.0,-0.8984614631599558
2017-01-03,-1.0,-1.227872127872128
2017-01-04,-1.0,-0.8984614631599558
2017-01-05,-1.0,-0.9416514717374317
2017-01-06,-1.0,-1.446227383727384
2017-01-07,1.0,1.0463169642857142
2017-01-08,0.0,0.0
2017-01-09,0.0,0.0
2017-01-10,0.0,0.0
2017-01-11,0.0,-0.8984614631599558
2017-01-12,0.0,0.0
2017-01-13,-1.0,-1.446227383727384
2017-01-14,1.0,1.009126009126009
2017-01-15,1.0,1.0414738011479354
2017-01-16,-1.0,-0.8984614631599558
2017-01-17,0.0,-0.10713040643189731
2017-01-18,1.0,1.194929760833226
2017-01-19,1.0,-0.005020371877137997
2017-01-20,1.0,2.922216795982167
2017-01-21,1.0,0.9269849468713105
2017-01-22,0.0,0.0
2017-01-23,0.0,-1.227872127872128
2017-01-24,1.0,1.0783184838417395
2017-01-25,1.0,0.4927050930212945
2017-01-26,1.0,1.9717595751245574
2017-01-27,1.0,4.4906009209862425
2017-01-28,1.0,1.8759948664534698
2017-01-29,0.0,0.0
2017-01-30,0.0,0.0
2017-01-31,-1.0,-1.0364262930052406
2017-02-01,0.0,0.0
2017-02-02,-1.0,-1.0364262930052406
2017-02-03,0.0,0.0
2017-02-04,0.0,0.0
2017-02-05,1.0,0.8345210653055344
2017-02-06,1.0,0.8345210653055344
2017-02-07,0.0,0.0
2017-02-08,-1.0,-3.3811151398925805
2017-02-09,0.0,0.0
2017-02-10,1.0,1.0414738011479354
2017-02-11,0.0,0.0
2017-02-12,0.0,0.0
2017-02-13,1.0,1.8436470744315434
2017-02-14,-1.0,-1.446227383727384
2017-02-15,1.0,1.0783184838417395
2017-02-16,-1.0,-0.9861234655755204
2017-02-17,0.0,-1.9322608205866802
2017-02-18,0.0,0.27977285139199737
2017-02-19,0.0,0.0
2017-02-20,0.0,0.0
2017-02-21,-1.0,-1.5951073348245586
2017-02-22,1.0,0.8345210653055344
2017-02-23,0.0,0.0
2017-02-24,1.0,1.194929760833226
2017-02-25,0.0,0.0
2017-02-26,-1.0,-1.0364262930052406
2017-02-27,0.0,0.0
2017-02-28,0.0,0.0
2017-03-01,-1.0,-2.4456862788393696
2017-03-02,0.0,0.0
2017-03-03,0.0,0.0
2017-03-04,0.0,0.0
2017-03-05,0.0,0.0
2017-03-06,1.0,0.8345210653055344
2017-03-07,1.0,0.8345210653055344
2017-03-08,0.0,0.0
2017-03-09,0.0,0.0
2017-03-10,1.0,0.8277084757347914
2017-03-11,0.0,0.0
2017-03-12,0.0,0.0
2017-03-13,0.0,0.0
2017-03-14,0.0,0.0
2017-03-15,-1.0,-1.4790544821032627
2017-03-16,0.0,0.0
2017-03-17,1.0,2.0294508261387607
2017-03-18,0.0,0.0
2017-03-19,0.0,0.0
2017-03-20,-1.0,-1.0364262930052406
2017-03-21,0.0,0.036967397893255094
2017-03-22,0.0,0.0
2017-03-23,0.0,0.0
2017-03-24,0.0,0.0
2017-03-25,0.0,0.0
2017-03-26,0.0,0.0
2017-03-27,0.0,0.0
2017-03-28,1.0,0.8345210653055344
2017-03-29,0.0,0.0
2017-03-30,0.0,0.0
2017-03-31,1.0,1.902567100408827
2017-04-01,0.0,0.0
2017-04-02,0.0,0.0
2017-04-03,-1.0,-1.446227383727384
2017-04-04,0.0,0.0
2017-04-05,1.0,0.8934410912828178
2017-04-06,1.0,1.0414738011479354
2017-04-07,0.0,0.0
2017-04-08,0.0,0.0
2017-04-09,0.0,0.0
2017-04-10,0.0,0.0
2017-04-11,0.0,0.0
2017-04-12,0.0,0.0
2017-04-13,0.0,0.0
2017-04-14,1.0,0.8934410912828178
2017-04-15,0.0,0.0
2017-04-16,1.0,1.906026959576531
2017-04-17,1.0,0.8345210653055344
2017-04-18,1.0,7.095476089419727
2017-04-19,1.0,4.798306697192654
2017-04-20,1.0,0.8345210653055344
2017-04-21,1.0,0.8345210653055344
2017-04-22,0.0,0.0
2017-04-23,0.0,-0.9416514717374317
2017-04-24,0.0,-0.9416514717374317
2017-04-25,-1.0,-0.8984614631599558
2017-04-26,-1.0,-0.9861234655755204
2017-04-27,-1.0,-1.446227383727384
2017-04-28,1.0,2.0053034307130497
2017-04-29,0.0,-0.4001636521373366
2017-04-30,0.0,0.0
2017-05-01,1.0,1.0463169642857142
2017-05-02,-1.0,-0.7975536674122793
2017-05-03,-1.0,-0.7975536674122793
2017-05-04,1.0,1.194929760833226
2017-05-05,1.0,2.9763886935786887
2017-05-06,0.0,-0.9416514717374317
2017-05-07,-1.0,-0.9416514717374317
2017-05-08,1.0,0.8277084757347914
2017-05-09,0.0,0.0
2017-05-10,1.0,1.0414738011479354
2017-05-11,-1.0,-1.446227383727384
2017-05-12,-1.0,-1.446227383727384
2017-05-13,0.0,0.0
2017-05-14,0.0,0.0
2017-05-15,1.0,1.9128395491472738
2017-05-16,1.0,0.8934410912828178
2017-05-17,1.0,2.0294508261387607
2017-05-18,-1.0,-0.7975536674122793
2017-05-19,1.0,1.9717595751245574
2017-05-20,1.0,2.082947602295871
2017-05-21,0.0,0.0
2017-05-22,-1.0,-1.227872127872128
2017-05-23,-1.0,-0.9416514717374317
2017-05-24,-1.0,-0.7975536674122793
2017-05-25,-1.0,-1.9987099672527897
2017-05-26,1.0,0.22281474688368474
2017-05-27,-1.0,-1.446227383727384
2017-05-28,0.0,0.0
2017-05-29,0.0,0.0
2017-05-30,1.0,0.8345210653055344
2017-05-31,0.0,0.0
2017-06-01,-1.0,-1.446227383727384
2017-06-02,0.0,0.0
2017-06-03,0.0,0.0
2017-06-04,0.0,0.0
2017-06-05,0.0,0.0
2017-06-06,1.0,0.8277084757347914
2017-06-07,0.0,0.0
2017-06-08,0.0,0.0
2017-06-09,0.0,0.0
2017-06-10,1.0,1.0414738011479354
2017-06-11,0.0,0.0
2017-06-12,0.0,0.0
2017-06-13,0.0,0.0
2017-06-14,1.0,1.6690421306110688
2017-06-15,0.0,0.0
2017-06-16,0.0,0.0
2017-06-17,0.0,0.0
2017-06-18,1.0,1.0414738011479354
2017-06-19,0.0,0.0
2017-06-20,0.0,0.0
2017-06-21,0.0,0.0
2017-06-22,-1.0,-0.7975536674122793
2017-06-23,0.0,0.0
2017-06-24,0.0,0.0
2017-06-25,0.0,0.0
2017-06-26,0.0,0.0
2017-06-27,-1.0,-0.8984614631599558
2017-06-28,0.0,0.0
2017-06-29,0.0,0.0
2017-06-30,0.0,0.0
2017-07-01,0.0,0.0
2017-07-02,0.0,0.0
2017-07-03,0.0,0.0
2017-07-04,0.0,0.0
2017-07-05,0.0,0.0
2017-07-06,0.0,0.0
