date,score,media_weight
2016-05-31,3.0,3.1244214034438063
2016-06-01,1.0,1.0414738011479354
2016-06-02,1.0,1.0414738011479354
2016-06-03,0.0,0.0
2016-06-04,0.0,0.0
2016-06-05,-1.0,-0.9416514717374317
2016-06-06,1.0,1.0414738011479354
2016-06-07,0.0,0.0
2016-06-08,0.0,0.0
2016-06-09,1.0,1.0414738011479354
2016-06-10,0.0,0.0
2016-06-11,-1.0,-0.9416514717374317
2016-06-12,0.0,0.0
2016-06-13,0.0,0.0
2016-06-14,-3.0,-2.8140760734779686
2016-06-15,0.0,0.0
2016-06-16,-1.0,-0.8984614631599558
2016-06-17,1.0,1.0414738011479354
2016-06-18,0.0,0.13666701210430776
2016-06-19,0.0,0.0
2016-06-20,2.0,1.6690421306110688
2016-06-21,-1.0,-0.8049844596331239
2016-06-22,0.0,0.0
2016-06-23,0.0,0.0
2016-06-24,0.0,0.0
2016-06-25,0.0,0.0
2016-06-26,0.0,0.0
2016-06-27,1.0,1.0783184838417395
2016-06-28,-1.0,-0.9416514717374317
2016-06-29,0.0,0.0
2016-06-30,2.0,1.0364534292707974
2016-07-01,2.0,1.9349148924307533
2016-07-02,0.0,0.0
2016-07-03,0.0,0.0
2016-07-04,0.0,0.0
2016-07-05,1.0,1.0783184838417395
2016-07-06,-1.0,-0.8984614631599558
2016-07-07,0.0,0.0
2016-07-08,-1.0,-0.9861234655755204
2016-07-09,-1.0,-0.9416514717374317
2016-07-10,0.0,0.0
2016-07-11,0.0,0.0
2016-07-12,0.0,-0.9416514717374317
2016-07-13,0.0,0.0
2016-07-14,0.0,0.0
2016-07-15,0.0,0.0
2016-07-16,1.0,1.0414738011479354
2016-07-17,0.0,0.0
2016-07-18,0.0,0.0
2016-07-19,0.0,0.0
2016-07-20,0.0,0.0
2016-07-21,1.0,1.0783184838417395
2016-07-22,2.0,2.119792284989675
2016-07-23,0.0,0.0
2016-07-24,0.0,0.0
2016-07-25,0.0,0.0
2016-07-26,0.0,0.0
2016-07-27,1.0,1.0414738011479354
2016-07-28,0.0,0.0
2016-07-29,0.0,0.0
2016-07-30,2.0,1.6690421306110688
2016-07-31,-1.0,-1.8509809663068326
2016-08-01,1.0,0.8345210653055344
2016-08-02,1.0,0.8277084757347914
2016-08-03,0.0,0.0
2016-08-04,0.0,0.0
2016-08-05,0.0,-0.9416514717374317
2016-08-06,1.0,1.0414738011479354
2016-08-07,0.0,0.0
2016-08-08,0.0,0.0
2016-08-09,-2.0,-1.8833029434748634
2016-08-10,-1.0,-0.9416514717374317
2016-08-11,1.0,1.0414738011479354
2016-08-12,0.0,0.0
2016-08-13,1.0,0.8345210653055344
2016-08-14,0.0,0.0
2016-08-15,-2.0,-1.8833029434748634
2016-08-16,2.0,2.082947602295871
2016-08-17,-1.0,-1.2011562998405103
2016-08-18,0.0,0.0
2016-08-19,0.0,0.0
2016-08-20,0.0,0.0
2016-08-21,1.0,1.0414738011479354
2016-08-22,0.0,-2.1695235996095596
2016-08-23,0.0,0.0
2016-08-24,2.0,2.11920784650207
2016-08-25,1.0,1.0783184838417395
2016-08-26,-1.0,-0.6019931654866855
2016-08-27,0.0,0.0
2016-08-28,0.0,0.0
2016-08-29,-1.0,-1.227872127872128
