date,score,media_weight
2016-01-01,1.0,0.8345210653055344
2016-01-02,0.0,0.0
2016-01-03,0.0,-0.36790889988564457
2016-01-04,0.0,0.0
2016-01-05,0.0,0.0
2016-01-06,1.0,0.8226570726570727
2016-01-07,0.0,0.0
2016-01-08,0.0,0.0
2016-01-09,1.0,0.8345210653055344
2016-01-10,4.0,3.3380842612221375
2016-01-11,3.0,2.503563195916603
2016-01-12,0.0,0.0
2016-01-13,0.0,0.0
2016-01-14,1.0,1.1935022214627475
2016-01-15,1.0,0.8226570726570727
2016-01-16,0.0,0.0
2016-01-17,0.0,0.0
2016-01-18,0.0,0.0
2016-01-19,0.0,0.0
2016-01-20,1.0,1.194929760833226
2016-01-21,1.0,1.0783184838417395
2016-01-22,0.0,0.0
2016-01-23,0.0,0.0
2016-01-24,0.0,0.0
2016-01-25,1.0,1.194929760833226
2016-01-26,2.0,1.922320419706863
2016-01-27,1.0,1.1935022214627475
2016-01-28,2.0,2.028023286768282
2016-01-29,0.0,0.0
2016-01-30,0.0,0.0
2016-01-31,1.0,0.8226570726570727
2016-02-01,0.0,0.0
2016-02-02,2.0,2.0294508261387607
2016-02-03,0.0,0.0
2016-02-04,0.0,0.0
2016-02-05,2.0,2.012814313346228
2016-02-06,0.0,0.0
2016-02-07,-1.0,-1.0364262930052406
2016-02-08,1.0,0.8345210653055344
2016-02-09,1.0,1.194929760833226
2016-02-10,1.0,0.8345210653055344
2016-02-11,0.0,0.0
2016-02-12,0.0,0.0
2016-02-13,0.0,0.0
2016-02-14,0.0,0.0
2016-02-15,0.0,0.0
2016-02-16,2.0,1.9128395491472738
2016-02-17,0.0,0.0
2016-02-18,0.0,-0.2512976228941579
2016-02-19,1.0,0.8345210653055344
2016-02-20,0.0,0.0
2016-02-21,0.0,0.0
2016-02-22,0.0,0.0
2016-02-23,1.0,1.194929760833226
2016-02-24,1.0,1.3835596221959858
2016-02-25,1.0,1.3835596221959858
2016-02-26,1.0,0.8345210653055344
2016-02-27,1.0,0.8345210653055344
2016-02-28,1.0,0.8345210653055344
2016-02-29,0.0,0.0
2016-03-01,0.0,0.0
2016-03-02,1.0,1.0414738011479354
2016-03-03,2.0,1.9558234318872616
2016-03-04,1.0,0.8345210653055344
2016-03-05,0.0,0.0
2016-03-06,0.0,0.0
2016-03-07,0.0,0.0
2016-03-08,0.0,0.0
2016-03-09,0.0,0.0
2016-03-10,1.0,0.8345210653055344
2016-03-11,0.0,0.0
2016-03-12,0.0,0.0
2016-03-13,1.0,0.8345210653055344
2016-03-14,0.0,0.0
2016-03-15,0.0,0.0
2016-03-16,0.0,0.0
2016-03-17,0.0,0.0
