date,score,media_weight
2016-06-03,1.0,1.7279621565883523
2016-06-04,0.0,0.0
2016-06-05,0.0,0.0
2016-06-06,0.0,0.0
2016-06-07,-1.0,-0.6986317254174397
2016-06-08,0.0,0.0
2016-06-09,0.0,0.15568749432385776
2016-06-10,1.0,1.3835596221959858
2016-06-11,0.0,0.0
2016-06-12,0.0,0.0
2016-06-13,0.0,0.0
2016-06-14,-1.0,-0.6986317254174397
2016-06-15,1.0,0.8345210653055344
2016-06-16,-1.0,-1.446227383727384
2016-06-17,0.0,0.0
2016-06-18,0.0,0.0
2016-06-19,0.0,0.0
2016-06-20,0.0,0.0
2016-06-21,0.0,0.0
2016-06-22,0.0,0.0
2016-06-23,-1.0,-0.8984614631599558
2016-06-24,0.0,0.0
2016-06-25,0.0,0.0
2016-06-26,0.0,0.0
2016-06-27,0.0,0.0
2016-06-28,-1.0,-1.446227383727384
2016-06-29,0.0,0.6849278967785462
2016-06-30,0.0,0.6849278967785462
2016-07-01,1.0,1.8759948664534698
2016-07-02,0.0,0.0
2016-07-03,0.0,0.0
2016-07-04,0.0,0.0
2016-07-05,0.0,0.0
2016-07-06,1.0,2.5650608199309266
2016-07-07,1.0,1.194929760833226
2016-07-08,0.0,0.0
2016-07-09,0.0,0.0
2016-07-10,1.0,0.9779117159436308
2016-07-11,0.0,0.0
2016-07-12,1.0,1.7373523441961352
2016-07-13,-1.0,-2.2957249139948352
2016-07-14,0.0,0.0
2016-07-15,0.0,0.2041995534731612
2016-07-16,-1.0,-0.6986317254174397
2016-07-17,0.0,0.0
2016-07-18,0.0,0.2041995534731612
2016-07-19,1.0,2.6231393571011905
2016-07-20,1.0,1.8436470744315434
2016-07-21,1.0,9.214585190449865
2016-07-22,1.0,2.921083297142619
2016-07-23,-1.0,-1.2011562998405103
2016-07-24,0.0,0.0
2016-07-25,0.0,0.0
2016-07-26,0.0,0.0
2016-07-27,-1.0,-1.89978802525795
2016-07-28,1.0,1.9119572880166098
2016-07-29,0.0,-0.5527862924445662
2016-07-30,0.0,0.0
2016-07-31,0.0,0.0
2016-08-01,0.0,0.0
2016-08-02,0.0,0.0
2016-08-03,-1.0,-0.2506311094326341
2016-08-04,0.0,0.44190815045855414
2016-08-05,0.0,0.0
2016-08-06,1.0,0.8345210653055344
2016-08-07,0.0,0.0
2016-08-08,0.0,0.0
2016-08-09,0.0,0.0
2016-08-10,0.0,0.0
2016-08-11,1.0,1.009126009126009
2016-08-12,0.0,0.0958874238705385
2016-08-13,0.0,0.0
2016-08-14,1.0,0.9028312788906009
2016-08-15,0.0,0.0
2016-08-16,0.0,0.0
2016-08-17,0.0,0.0
2016-08-18,0.0,0.0
2016-08-19,-1.0,-0.9861234655755204
2016-08-20,0.0,0.0
2016-08-21,0.0,0.0
2016-08-22,1.0,2.392685631321995
2016-08-23,1.0,2.8898690039602406
2016-08-24,0.0,0.0
2016-08-25,0.0,0.0
2016-08-26,1.0,1.8056625577812018
2016-08-27,0.0,0.0
2016-08-28,0.0,0.0
2016-08-29,0.0,0.0
2016-08-30,1.0,0.9028312788906009
2016-08-31,1.0,1.1062997450817238
2016-09-01,0.0,0.6849278967785462
2016-09-02,1.0,0.8345210653055344
2016-09-03,0.0,0.0
2016-09-04,0.0,0.0
2016-09-05,1.0,0.9028312788906009
2016-09-06,1.0,5.648682734485716
2016-09-07,1.0,3.034141915729001
2016-09-08,0.0,0.0
2016-09-09,1.0,0.8345210653055344
2016-09-10,0.0,0.0
2016-09-11,0.0,0.0
