Date,score,vote,weighted_votes
2021-02-23 07:30:00,0.03653177705064413,4.0,2.034614787892314
2021-02-23 08:00:00,0.0,0.0,0.0
2021-02-23 08:30:00,0.0,0.0,0.0
2021-02-23 09:00:00,0.0,0.0,0.0
2021-02-23 09:30:00,0.0,0.0,0.0
2021-02-23 10:00:00,0.0,0.0,0.0
2021-02-23 10:30:00,0.00343845073692886,4.0,2.0739280143972696
2021-02-23 11:00:00,0.0,0.0,0.0
2021-02-23 11:30:00,0.0,0.0,0.0
2021-02-23 12:00:00,0.0,0.0,0.0
2021-02-23 12:30:00,0.0,0.0,0.0
2021-02-23 13:00:00,0.0,0.0,0.0
2021-02-23 13:30:00,0.0,0.0,0.0
2021-02-23 14:00:00,0.01601790569484633,4.0,2.2340228439997896
2021-02-23 14:30:00,0.0,0.0,0.0
2021-02-23 15:00:00,0.0,0.0,0.0
2021-02-23 15:30:00,0.0,0.0,0.0
2021-02-23 16:00:00,0.0,0.0,0.0
2021-02-23 16:30:00,0.0,0.0,0.0
2021-02-23 17:00:00,0.0,0.0,0.0
2021-02-23 17:30:00,0.0,0.0,0.0
2021-02-23 18:00:00,0.09808182283043076,6.0,3.257438877165504
2021-02-23 18:30:00,0.0,0.0,0.0
2021-02-23 19:00:00,0.0,0.0,0.0
2021-02-23 19:30:00,0.0,0.0,0.0
2021-02-23 20:00:00,0.0,0.0,0.0
2021-02-23 20:30:00,0.0,0.0,0.0
2021-02-23 21:00:00,0.0,0.0,0.0
2021-02-23 21:30:00,0.0,0.0,0.0
2021-02-23 22:00:00,0.0,0.0,0.0
2021-02-23 22:30:00,0.09995626781096607,8.0,4.2456500928174545
2021-02-23 23:00:00,0.0,0.0,0.0
2021-02-23 23:30:00,0.0,0.0,0.0
2021-02-24 00:00:00,0.0,0.0,0.0
2021-02-24 00:30:00,0.0,0.0,0.0
2021-02-24 01:00:00,0.0,0.0,0.0
2021-02-24 01:30:00,0.0,0.0,0.0
2021-02-24 02:00:00,0.0,0.0,0.0
2021-02-24 02:30:00,0.0,0.0,0.0
2021-02-24 03:00:00,0.028995332042872184,4.0,2.1400339496837257
2021-02-24 03:30:00,0.0,0.0,0.0
2021-02-24 04:00:00,0.0,0.0,0.0
2021-02-24 04:30:00,0.0,0.0,0.0
2021-02-24 05:00:00,-0.003938178624801392,5.0,2.6424432553093062
2021-02-24 05:30:00,0.0,0.0,0.0
2021-02-24 06:00:00,0.0,0.0,0.0
2021-02-24 06:30:00,0.0,0.0,0.0
2021-02-24 07:00:00,0.0,0.0,0.0
2021-02-24 07:30:00,0.0056748890899226846,4.0,2.0352965474578846
2021-02-24 08:00:00,0.0,0.0,0.0
2021-02-24 08:30:00,0.0,0.0,0.0
2021-02-24 09:00:00,0.0,0.0,0.0
2021-02-24 09:30:00,0.0,0.0,0.0
2021-02-24 10:00:00,0.0,0.0,0.0
2021-02-24 10:30:00,0.0530229717014269,6.0,3.23183860424239
2021-02-24 11:00:00,0.0,0.0,0.0
2021-02-24 11:30:00,0.0,0.0,0.0
2021-02-24 12:00:00,0.0,0.0,0.0
2021-02-24 12:30:00,0.0,0.0,0.0
2021-02-24 13:00:00,0.0,0.0,0.0
2021-02-24 13:30:00,0.0,0.0,0.0
2021-02-24 14:00:00,0.016312222505553083,2.0,0.8737594687684213
2021-02-24 14:30:00,0.0,0.0,0.0
2021-02-24 15:00:00,0.0,0.0,0.0
2021-02-24 15:30:00,0.0,0.0,0.0
2021-02-24 16:00:00,0.0,0.0,0.0
2021-02-24 16:30:00,0.0,0.0,0.0
2021-02-24 17:00:00,0.0,0.0,0.0
2021-02-24 17:30:00,0.0,0.0,0.0
2021-02-24 18:00:00,0.02284123111368136,4.0,2.269568541296338
2021-02-24 18:30:00,0.0,0.0,0.0
2021-02-24 19:00:00,0.0,0.0,0.0
2021-02-24 19:30:00,0.0,0.0,0.0
2021-02-24 20:00:00,0.0,0.0,0.0
2021-02-24 20:30:00,0.0,0.0,0.0
