Date,con_pos,con_neg,overall
2023-05-06,0.11436141760879988,0.0,0.2021972140161397
2023-05-08,0.028327368015312132,0.0,0.051296424301527144
2023-05-09,0.0,-0.03723861876989352,-0.059188181886377485
2023-05-10,0.0049634885252700265,0.0,0.0070572577869685
2023-05-11,0.04583459669779017,-0.003974797111373555,0.03231482725752652
2023-05-13,0.015217358748814313,0.0,0.020431051789903936
2023-05-14,0.05137257658598453,0.0,0.064329707178266
2023-05-16,0.01830655489901173,0.0,0.03595743211384341
2023-05-17,0.08152571854821246,0.0,0.12316334178503625
2023-05-18,0.0,-0.04073334993872875,-0.0923725063387772
2023-05-19,0.0,0.0,0.0
2023-05-20,0.0,0.0,0.0
2023-05-21,0.0,0.0,0.0
2023-05-23,0.01755088940711221,0.0,0.03463283368368268
2023-05-26,0.01630514370964249,0.0,0.02463266835700725
2023-05-27,0.0679868739201262,0.0,0.15448158659703864
2023-05-31,0.06114428891115935,0.0,0.0923725063387772
2023-06-01,0.05137257658598453,0.0,0.064329707178266
2023-06-02,0.10694739229484373,0.0,0.1254354802951021
2023-06-03,0.030639630593366225,0.0,0.044712826590925236
2023-06-04,0.0,-0.0347577890541843,-0.05008962211456374
2023-06-06,0.056740715382786994,0.0,0.09155759508169406
2023-06-07,0.0,-0.04073334993872875,-0.0923725063387772
2023-06-08,0.020119894798536667,0.0,0.0400002215338929
2023-06-09,0.015919512554818157,0.0,0.03577830151040267
2023-06-10,0.0,-0.032586679950983,-0.07389800507102176
2023-06-12,0.07608679374407157,0.0,0.10215525894951967
2023-06-16,0.05445740875430589,0.0,0.07090101506956928
2023-06-17,0.0,-0.0160012079821272,-0.03272745398227601
2023-06-19,0.0,0.0,0.0
2023-06-22,0.014010702705268508,-0.025683510982890505,-0.021794658751438954
2023-06-23,0.032608625890316385,-0.006403867900266201,0.033342405027326626
2023-06-24,0.0,-0.04073334993872875,-0.0923725063387772
2023-06-27,0.05445740875430589,0.0,0.07090101506956928
2023-06-28,0.0,-0.07261085432764675,-0.13913813155072946
2023-07-01,0.12853586974752534,0.0,0.18677303431106662
2023-07-04,0.1680916812060031,0.0,0.2178079866338793
2023-07-05,0.0,0.0,0.0
2023-07-06,0.08152571854821246,0.0,0.12316334178503625
2023-07-07,0.010130598898520646,-0.008164495264177809,-0.021023956287933597
2023-07-08,0.022287317576745423,0.0,0.05008962211456375
2023-07-10,0.04423336636087477,0.0,0.08698683530627693
2023-07-11,0.045906777747559135,0.0,0.07002867002143828
2023-07-12,0.0,-0.024958278702989955,-0.058299534399550296
2023-07-13,0.023954941894825988,0.0,0.03188772323802344
2023-07-14,0.0,-0.019309882807880166,-0.027827567841424296
2023-07-15,0.08152571854821246,0.0,0.12316334178503625
2023-07-17,0.037145529294575694,0.0,0.0834827035242729
2023-07-18,0.10694739229484373,0.0,0.1254354802951021
2023-07-19,0.0412314379468321,-0.04073334993872875,-0.031448728988743235
2023-07-21,0.0,-0.002346843837378656,-0.004800026584067148
2023-07-22,0.10092139801815818,-0.04073334993872875,0.04143114277815224
2023-07-23,0.0,-0.012532705009357421,-0.02040188153700906
2023-07-25,0.08380827642431246,0.0,0.12864716524887398
2023-07-26,0.0807741903613098,0.0,0.10654235232005929
2023-07-27,0.008622812056515715,-0.06038975236140562,-0.11811194266911443
2023-07-28,0.0,0.0,0.0
2023-07-29,0.08152571854821246,0.0,0.12316334178503625
2023-08-01,0.0,0.0,0.0
2023-08-02,0.07816103494680263,0.0,0.14210047701558592
