Date,con_pos,con_neg,overall
2023-04-01 00:00:00,-0.004374261510780483,-0.009283985225405564,0.0040717280055054825
2023-04-01 16:00:00,0.069855918317562,0.0,-0.03752877999944633
2023-04-03 08:00:00,0.0552724725616984,0.0,-0.0054077824055727
2023-04-03 16:00:00,0.007428945545684473,-0.006315188317552244,-0.01625023003808123
2023-04-04 00:00:00,0.0276362362808492,0.0,-0.00270389120278635
2023-04-05 00:00:00,0.1251949372111451,0.0,0.0313880577684095
2023-04-06 08:00:00,0.0552724725616984,0.0,-0.0054077824055727
2023-04-06 16:00:00,0.0,0.0738356320334477,0.0174867845190536
2023-04-07 00:00:00,0.0,0.04380477445700982,0.005956638378570056
2023-04-07 16:00:00,0.07896067508814057,0.0,-0.0054077824055727
2023-04-10 16:00:00,0.0,0.0,0.0
2023-04-11 00:00:00,0.0,0.05848910692005506,0.01694275565887306
2023-04-11 08:00:00,0.069855918317562,0.0,-0.03752877999944633
2023-04-12 00:00:00,0.0552724725616984,0.0,-0.0054077824055727
2023-04-12 16:00:00,0.0,-0.03302268739253936,0.0313330312723263
2023-04-13 16:00:00,0.002091354291949273,-0.012580071387634041,0.002595725071166023
2023-04-14 16:00:00,0.0,0.09229454004180962,0.021858480648817
2023-04-16 00:00:00,0.0684985959216274,0.0,-0.041777375029768395
2023-04-17 16:00:00,0.0,0.09906806217761813,0.0313330312723263
2023-04-18 00:00:00,0.04737640505288434,0.0,-0.01364768763638317
2023-04-18 08:00:00,0.02368820252644217,0.0,-0.0023176210309597284
2023-04-18 16:00:00,0.0,0.0,0.0
2023-04-19 16:00:00,-0.05540931478345812,0.13521921469155596,0.025685446052701944
2023-04-20 00:00:00,0.0,0.03942429701130884,0.0032446694433436204
2023-04-20 08:00:00,0.1658174176850952,0.0,-0.0162233472167181
2023-04-20 16:00:00,0.006523675802059755,-0.005827155634715201,-0.009092315272031713
2023-04-23 16:00:00,0.0,0.0203950447215032,0.008812274026440456
2023-04-24 00:00:00,0.0,0.07642569319965369,0.0225172679996678
2023-04-24 16:00:00,0.0684985959216274,0.0,-0.041777375029768395
2023-04-25 00:00:00,0.005264045005876038,-0.012131062412643445,0.010191972302189049
2023-04-25 08:00:00,0.02368820252644217,0.0,-0.0023176210309597284
2023-04-26 08:00:00,0.0,0.06570716168551473,0.0054077824055727
2023-04-26 16:00:00,0.07729538718053217,0.0,-0.029144640865089333
2023-04-27 00:00:00,0.0013005287661576083,-0.002997086007829556,0.005541169401140696
2023-04-27 16:00:00,0.07729538718053217,0.0,-0.029144640865089333
2023-04-28 16:00:00,0.009523745522039231,-0.01438356468184046,0.0031434776095908175
2023-05-01 16:00:00,0.0,0.07642569319965369,0.0225172679996678
2023-05-02 00:00:00,0.04737640505288434,0.0,-0.0076585350581615
2023-05-02 16:00:00,0.0,0.0,0.0
2023-05-03 08:00:00,0.0552724725616984,0.0,-0.0054077824055727
2023-05-03 16:00:00,0.07629051983421149,0.0,0.058615992995477526
2023-05-04 00:00:00,-0.045929745863195065,0.0,-0.012462132730137467
2023-05-04 08:00:00,0.0,0.07642569319965369,0.0225172679996678
2023-05-05 08:00:00,0.0552724725616984,0.0,-0.0054077824055727
2023-05-05 16:00:00,0.0,0.0,0.0
2023-05-06 00:00:00,0.0684985959216274,0.0,-0.041777375029768395
2023-05-07 08:00:00,0.0552724725616984,0.0,-0.0054077824055727
2023-05-08 08:00:00,0.0,0.0,0.0
2023-05-08 16:00:00,0.0,-0.006257824922429975,0.0018025941351909
2023-05-09 16:00:00,0.0,0.0,0.0
2023-05-10 00:00:00,0.18430429329723352,0.0,-0.00038584014032179995
2023-05-10 16:00:00,0.007361465445764964,-0.009283985225405564,-0.0030779183380453164
2023-05-12 08:00:00,0.11301087956838432,0.0,-0.0195125819723554
2023-05-12 16:00:00,0.0,0.0,0.0
2023-05-13 16:00:00,0.05412735120234983,0.0,-0.028237926098121764
2023-05-15 16:00:00,0.0,0.0,0.0
2023-05-16 00:00:00,0.07629051983421149,0.0,0.058615992995477526
2023-05-16 16:00:00,0.0684985959216274,0.0,-0.041777375029768395
2023-05-17 16:00:00,0.0,0.09906806217761813,0.0313330312723263
2023-05-18 16:00:00,0.0,0.0,0.0
2023-05-19 16:00:00,0.0,0.0,0.0
2023-05-20 16:00:00,0.0,0.0,0.0
2023-05-22 16:00:00,0.00665294460167257,0.0,-0.016083762856905572
2023-05-23 00:00:00,-0.045929745863195065,0.0,-0.012462132730137467
2023-05-25 16:00:00,0.0016117316687441745,0.0,-0.00835547500595368
2023-05-26 08:00:00,0.0814809339107801,0.0,-0.03427263679092643
2023-05-30 16:00:00,0.05137394694122055,0.0,-0.0313330312723263
2023-05-31 16:00:00,0.05412735120234983,0.0,-0.028237926098121764
2023-06-01 16:00:00,0.07729538718053217,0.0,-0.029144640865089333
2023-06-02 16:00:00,0.05412735120234983,0.0,-0.028237926098121764
2023-06-03 00:00:00,-0.045929745863195065,0.0,-0.012462132730137467
2023-06-03 16:00:00,0.0,0.036711080498705764,0.015862093247592822
2023-06-05 08:00:00,0.07629051983421149,0.0,0.058615992995477526
2023-06-05 16:00:00,0.10730994618098152,0.0,-0.0044525645405823835
2023-06-06 16:00:00,0.0,0.09906806217761813,0.0313330312723263
2023-06-08 00:00:00,-0.045929745863195065,0.0,-0.012462132730137467
2023-06-08 16:00:00,0.018822188627543455,0.0,-0.011330066605423442
2023-06-09 16:00:00,0.0,0.0792544497420945,0.02506642501786104
2023-06-11 16:00:00,0.11301087956838432,0.0,-0.0195125819723554
