Date,score,vote,weighted_votes
2020-09-19,-0.007532702402620932,1.0,0.6339100221074468
2020-09-20,-0.03263417209628598,1.0,0.5556368827213989
2020-09-21,0.005128799162267695,3.0,1.6506413747231
2020-09-22,0.004160193609061508,5.0,2.7779859130643865
2020-09-23,-0.0036874940824296156,3.0,1.6347074726334871
2020-09-24,-0.008497767319122353,3.0,1.7231710151654456
2020-09-25,-0.011626978252603897,1.0,0.5275835134893487
2020-09-26,-0.012444060258593665,3.0,1.6145880758437463
2020-09-27,0.005913786054581697,5.0,2.800022975962085
2020-09-28,0.0023641743093575085,5.0,2.7335096418540905
2020-09-29,0.030910029485657336,7.0,3.921163171087878
2020-09-30,0.03719136634372488,7.0,3.9674960418504934
2020-10-01,0.031041875155831428,7.0,3.9591732263815445
2020-10-02,0.0210109550826702,4.0,2.26801550940887
2020-10-03,0.01503987446487523,3.0,1.5764617058285677
2020-10-04,0.021039004145354468,3.0,1.6430302881024361
2020-10-05,0.020298353011425026,3.0,1.692811136798798
2020-10-06,0.015420050872950054,1.0,0.6001131539316945
2020-10-07,0.011297272843742682,3.0,1.6886514300167659
2020-10-08,0.009681818769774767,2.0,1.1064156639174318
2020-10-09,0.002972217265333346,-1.0,-0.588379977784817
2020-10-10,0.007689869231278922,3.0,1.6168945849783443
2020-10-11,0.005654996164209188,0.0,-0.10439099830940546
2020-10-12,0.0007569388380900859,3.0,1.5481592198500156
2020-10-13,0.0016490810624096922,3.0,1.7212533490574873
2020-10-14,-0.0044561201439124965,-1.0,-0.512588899300538
2020-10-15,0.004793930267366139,-1.0,-0.43144638247174705
2020-10-16,0.005502993195115088,-1.0,-0.5116238234816396
2020-10-17,-0.0017063790469351637,-1.0,-0.527231384409592
2020-10-18,0.004723254507055219,1.0,0.5275835134893487
2020-10-19,0.015063214842301352,3.0,1.6145880758437463
2020-10-20,0.011440619750562993,1.0,0.5537802831690796
2020-10-21,0.0,0.0,0.0
2020-10-22,0.0,0.0,0.0
2020-10-23,0.0,0.0,0.0
2020-10-24,0.0,0.0,0.0
2020-10-25,0.0,0.0,0.0
2020-10-26,0.0,0.0,0.0
2020-10-27,0.0,0.0,0.0
2020-10-28,0.0,0.0,0.0
2020-10-29,-0.004579216648194171,4.0,2.1683378257350063
2020-10-30,-0.004581342096658236,3.0,1.7011339522677464
2020-10-31,-0.00667453937715655,3.0,1.637013981768085
2020-11-01,-0.005618030591543239,1.0,0.5776872480073559
2020-11-02,-0.008857302788408263,-1.0,-0.5556501851096568
2020-11-03,-0.00017525653728119224,-1.0,-0.6274915082623426
2020-11-04,0.006089899078010398,1.0,0.5033010080126908
2020-11-05,0.0069118552147098365,1.0,0.5575912627762399
2020-11-06,0.00011122854966439885,-1.0,-0.5799937571419537
2020-11-07,0.003692093840479771,1.0,0.5601620209714452
2020-11-08,0.0032651240831023344,-1.0,-0.5396771927136897
2020-11-09,0.005452704395199206,3.0,1.6145880758437463
2020-11-10,0.002375739969195458,1.0,0.5537802831690796
2020-11-11,-0.0025879389453412113,0.0,-0.057005542614191884
2020-11-12,-0.007137498911973094,-2.0,-1.2294178345094884
2020-11-13,-0.0067253304250699,-1.0,-0.5833806685200615
2020-11-14,-0.010865321142756077,-3.0,-1.7410850852279958
2020-11-15,0.00486091591765811,-1.0,-0.43144638247174705
2020-11-16,-0.00041379438575790684,-1.0,-0.42958978291942784
2020-11-17,0.0156085502928352,1.0,0.7075711687697126
2020-11-18,0.014343335716833714,3.0,1.8211647457353664
2020-11-19,0.018329180482967947,5.0,2.849742758102808
2020-11-20,0.017082074581075277,7.0,3.989533104748192
2020-11-21,0.029636469174402297,9.0,5.026433932584583
2020-11-22,0.033406601780808294,9.0,5.026433932584583
2020-11-23,0.027380673470502853,9.0,5.026433932584583
2020-11-24,0.023340401207103612,9.0,5.026433932584583
2020-11-25,0.02296541590081249,8.0,4.431678868191529
2020-11-26,0.021661935336289437,7.0,3.842940110132827
2020-11-27,0.023257059167171096,7.0,3.921163171087878
2020-11-28,0.02267830864700756,6.0,3.3559930559212368
2020-11-29,0.02294127526033957,4.0,2.2063349870696243
2020-11-30,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0
2020-12-02,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0
2020-12-06,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0
2020-12-08,0.00980467474657154,7.0,3.8854620012882815
2020-12-09,0.001697822734533293,5.0,2.7600718430018363
2020-12-10,0.0004924855941630356,5.0,2.7779859130643865
2020-12-11,-0.005809478073638179,3.0,1.6347074726334871
2020-12-12,-0.0040822214092810305,2.0,1.2096600588536672
2020-12-13,-0.010722934456748287,-1.0,-0.5093173143470419
2020-12-14,0.003533997424495096,1.0,0.4991413012306589
2020-12-15,0.005675525919993792,3.0,1.6165291535103297
2020-12-16,0.001379863222864388,3.0,1.6282388803573862
2020-12-17,0.0038719009688751886,7.0,3.9674960418504934
2020-12-18,0.008852894982651124,6.0,3.406537845633192
2020-12-19,0.030280634945270828,6.0,3.3916942257208333
