date,score,media_weight
2016-01-04,-1.0,-1.446227383727384
2016-01-05,-1.0,-0.8984614631599558
2016-01-14,1.0,1.0414738011479354
2016-01-16,0.0,-0.9416514717374317
2016-01-21,1.0,1.0414738011479354
2016-01-24,1.0,1.1935022214627475
2016-01-25,-1.0,-1.446227383727384
2016-01-26,-1.0,-0.8984614631599558
2016-01-27,-1.0,-0.8984614631599558
2016-01-28,1.0,0.8345210653055344
2016-01-29,0.0,0.2532782890957944
2016-01-30,0.0,0.09982232941050373
2016-01-31,1.0,1.1935022214627475
2016-02-01,-1.0,-0.7985456324497421
2016-02-02,1.0,1.221330821829719
2016-02-06,1.0,1.0783184838417395
2016-02-10,1.0,1.0414738011479354
2016-02-18,1.0,1.0414738011479354
2016-02-21,1.0,1.0414738011479354
2016-02-27,-1.0,-0.9416514717374317
2016-03-03,1.0,0.8345210653055344
2016-03-08,1.0,1.194929760833226
2016-03-13,1.0,1.0414738011479354
2016-03-15,-1.0,-0.9416514717374317
2016-03-16,1.0,3.1612660861376103
2016-03-17,1.0,1.1412961305584393
2016-03-22,-1.0,-0.7975536674122793
2016-03-23,-1.0,-0.7975536674122793
2016-03-24,1.0,2.2349760226106827
2016-03-25,1.0,1.0414738011479354
2016-03-27,1.0,1.0414738011479354
2016-03-29,-1.0,-1.1396809712027105
2016-04-01,0.0,0.5860059547837065
2016-04-08,-1.0,-0.9416514717374317
2016-04-10,-1.0,-1.7401971041871738
2016-04-11,-1.0,-0.9416514717374317
2016-04-16,-1.0,-0.9416514717374317
2016-04-19,-1.0,-0.9416514717374317
2016-04-23,-1.0,-0.9416514717374317
2016-04-26,-1.0,-1.4790544821032627
2016-04-27,1.0,1.194929760833226
2016-04-29,1.0,0.3973760934209468
2016-05-10,-1.0,-0.7975536674122793
2016-05-11,-1.0,-0.9416514717374317
2016-05-12,1.0,0.8345210653055344
2016-05-13,1.0,1.0414738011479354
2016-05-16,-1.0,-1.7401971041871738
2016-05-17,1.0,1.0414738011479354
2016-05-19,-1.0,-0.9416514717374317
2016-05-22,-1.0,-1.2011562998405103
2016-05-28,0.0,-0.9416514717374317
2016-05-31,1.0,1.0414738011479354
2016-06-01,1.0,1.0414738011479354
2016-06-02,-1.0,-0.9416514717374317
2016-06-04,-1.0,-0.9416514717374317
2016-06-05,1.0,1.0414738011479354
2016-06-07,-1.0,-0.9416514717374317
2016-06-09,1.0,1.0414738011479354
2016-06-10,0.0,0.1052776114783216
2016-06-20,-1.0,-0.9861234655755204
2016-06-21,1.0,0.8934410912828178
2016-06-25,1.0,0.8277084757347914
2016-06-29,-1.0,-0.9355590062111803
2016-06-30,-1.0,-0.8984614631599558
2016-07-03,-1.0,-0.8984614631599558
2016-07-04,-1.0,-2.1695235996095596
