date,score,media_weight
2016-01-01,1.0,0.8345210653055344
2016-01-03,0.0,-0.36790889988564457
2016-01-06,1.0,0.8226570726570727
2016-01-09,1.0,0.8345210653055344
2016-01-10,1.0,3.3380842612221375
2016-01-11,1.0,2.503563195916603
2016-01-14,1.0,1.1935022214627475
2016-01-15,1.0,0.8226570726570727
2016-01-20,1.0,1.194929760833226
2016-01-21,1.0,1.0783184838417395
2016-01-25,1.0,1.194929760833226
2016-01-26,1.0,1.922320419706863
2016-01-27,1.0,1.1935022214627475
2016-01-28,1.0,2.028023286768282
2016-01-31,1.0,0.8226570726570727
2016-02-02,1.0,2.0294508261387607
2016-02-05,1.0,2.012814313346228
2016-02-07,-1.0,-1.0364262930052406
2016-02-08,1.0,0.8345210653055344
2016-02-09,1.0,1.194929760833226
2016-02-10,1.0,0.8345210653055344
2016-02-16,1.0,1.9128395491472738
2016-02-18,0.0,-0.2512976228941579
2016-02-19,1.0,0.8345210653055344
2016-02-23,1.0,1.194929760833226
2016-02-24,1.0,1.3835596221959858
2016-02-25,1.0,1.3835596221959858
2016-02-26,1.0,0.8345210653055344
2016-02-27,1.0,0.8345210653055344
2016-02-28,1.0,0.8345210653055344
2016-03-02,1.0,1.0414738011479354
2016-03-03,1.0,1.9558234318872616
2016-03-04,1.0,0.8345210653055344
2016-03-10,1.0,0.8345210653055344
2016-03-13,1.0,0.8345210653055344
2016-03-18,1.0,0.8345210653055344
2016-03-19,1.0,0.8345210653055344
2016-03-21,1.0,0.8345210653055344
2016-03-24,1.0,1.194929760833226
2016-03-26,-1.0,-1.4790544821032627
2016-03-28,1.0,1.8759948664534698
2016-04-05,-1.0,-3.0423266835894056
2016-04-08,1.0,1.1935022214627475
2016-04-14,1.0,0.8345210653055344
2016-04-16,-1.0,-0.9416514717374317
2016-04-17,1.0,0.8345210653055344
2016-04-20,1.0,1.194929760833226
2016-04-25,-1.0,-1.446227383727384
2016-04-28,1.0,1.0414738011479354
2016-04-29,0.0,0.13666701210430776
2016-05-01,1.0,1.3835596221959858
2016-05-03,1.0,0.8226570726570727
2016-05-07,1.0,1.9009755564988122
2016-05-12,1.0,1.7615060121768449
2016-05-17,0.0,-0.15160240026998606
2016-05-18,1.0,0.8345210653055344
2016-05-20,1.0,1.0783184838417395
2016-05-21,1.0,2.21808068750152
2016-05-24,1.0,1.6690421306110688
2016-06-01,1.0,2.0053034307130497
2016-06-02,1.0,1.0783184838417395
2016-06-05,1.0,0.9779117159436308
2016-06-07,1.0,1.3835596221959858
2016-06-08,1.0,0.8345210653055344
2016-06-09,1.0,3.0526017528070546
2016-06-10,1.0,1.8436470744315434
2016-06-13,1.0,0.8345210653055344
2016-06-14,1.0,0.8345210653055344
2016-06-15,1.0,0.8345210653055344
2016-06-20,1.0,1.0463169642857142
2016-06-25,1.0,0.8345210653055344
2016-06-30,1.0,1.3835596221959858
2016-07-01,1.0,0.8345210653055344
2016-07-04,-1.0,-1.227872127872128
2016-07-05,-1.0,-1.446227383727384
2016-07-07,1.0,1.0414738011479354
2016-07-08,0.0,-0.6117063184218496
2016-07-12,1.0,0.8934410912828178
2016-07-13,1.0,0.8345210653055344
2016-07-15,1.0,0.8345210653055344
2016-07-18,-1.0,-0.7975536674122793
2016-07-19,1.0,2.5624832218938867
2016-07-20,1.0,9.404328944430205
2016-07-21,1.0,1.7615060121768449
2016-07-22,1.0,0.8345210653055344
2016-07-23,1.0,2.082947602295871
2016-07-27,1.0,0.8345210653055344
2016-07-28,1.0,0.8345210653055344
2016-07-29,1.0,1.8759948664534698
2016-07-30,-1.0,-1.2011562998405103
2016-08-02,1.0,1.9128395491472738
2016-08-09,1.0,0.8345210653055344
2016-08-10,0.0,-0.6117063184218496
2016-08-11,1.0,1.6690421306110688
2016-08-12,1.0,0.8345210653055344
2016-08-13,1.0,0.8345210653055344
2016-08-15,1.0,2.747360614452808
2016-08-18,1.0,1.3835596221959858
2016-08-20,1.0,0.8345210653055344
2016-08-22,1.0,1.6690421306110688
2016-08-23,1.0,0.8345210653055344
2016-08-24,1.0,1.6690421306110688
2016-08-29,1.0,0.8345210653055344
2016-08-31,1.0,1.3835596221959858
2016-09-01,1.0,2.387004442925495
2016-09-03,-1.0,-0.9416514717374317
2016-09-06,1.0,0.8345210653055344
2016-09-10,-1.0,-1.446227383727384
2016-09-11,1.0,1.6690421306110688
2016-09-12,-1.0,-1.446227383727384
2016-09-13,0.0,-0.39991041944166983
2016-09-15,1.0,0.8345210653055344
2016-09-16,1.0,1.0783184838417395
2016-09-17,-1.0,-1.0364262930052406
2016-09-21,1.0,1.0783184838417395
2016-09-23,1.0,-0.3888915715381649
2016-09-24,0.0,-0.10713040643189731
2016-09-25,1.0,1.0414738011479354
2016-09-26,1.0,0.8345210653055344
2016-09-27,1.0,0.8345210653055344
2016-10-04,1.0,0.8934410912828178
2016-10-05,1.0,2.503563195916603
2016-10-08,-1.0,-1.446227383727384
2016-10-11,1.0,1.0156507223103413
2016-10-13,1.0,1.2642885480316202
2016-10-14,1.0,1.0783184838417395
2016-10-15,1.0,1.0783184838417395
2016-10-18,1.0,0.8345210653055344
2016-10-21,1.0,2.664337291067446
2016-10-22,1.0,1.194929760833226
2016-10-26,1.0,1.0809867648305858
2016-10-27,1.0,2.389859521666452
2016-10-28,1.0,0.9269849468713105
2016-11-11,-1.0,-2.2437810511396634
2016-11-13,1.0,1.3835596221959858
2016-11-15,1.0,0.9779117159436308
2016-11-17,0.0,-0.05669805528490035
2016-11-18,1.0,4.643114110845442
