Date,con_pos,con_neg,con_sum,overall
2023-06-05 08:00:00,0.0,-0.0206860937831796,0.0,0.252696036998792
2023-06-05 16:00:00,0.0,-0.16875869738152438,0.0,0.01232003118125685
2023-06-06 16:00:00,0.0,0.0,0.0,0.0
2023-06-08 00:00:00,0.0,0.1059704934138081,0.0,0.0236110719619068
2023-06-08 16:00:00,0.0,0.0587833593018771,0.0,0.1146068633684876
2023-06-09 16:00:00,-0.37364120349063,0.0,0.0,-0.04119556488256
2023-06-11 16:00:00,0.0,-0.5933487757091699,0.0,-0.1554300643991086
2023-06-15 16:00:00,0.0,-0.4221060092104906,0.0,-0.0250151924185376
2023-06-16 00:00:00,0.0,0.1059704934138081,0.0,0.0236110719619068
2023-06-17 00:00:00,0.1732432453863352,0.0,0.0,-0.0472221439238136
2023-06-18 16:00:00,0.0,0.0,0.0,0.0
2023-06-21 08:00:00,-0.4030468717766411,0.0,0.0,0.0032685710368651
2023-06-21 16:00:00,-0.04702518927624073,-0.14262390270723282,0.0,-0.13900726092023125
2023-06-22 16:00:00,0.0,-0.5933487757091699,0.0,-0.1554300643991086
2023-06-23 00:00:00,-0.4030468717766411,0.0,0.0,0.0032685710368651
2023-06-23 16:00:00,0.0,0.0,0.0,0.0
2023-06-26 16:00:00,0.0,-0.4221060092104906,0.0,-0.0250151924185376
2023-06-27 00:00:00,0.0,0.1059704934138081,0.0,0.0236110719619068
2023-06-27 16:00:00,-0.186820601745315,0.0,0.0,-0.02059778244128
